acc,ftp,organism_name,genetic_code
GCF_000372845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/845/GCF_000372845.1_ASM37284v1,Methylocystis rosea SV97,11
GCF_000010305.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/305/GCF_000010305.1_ASM1030v1,Gemmatimonas aurantiaca T-27,11
GCF_000333035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/333/035/GCF_000333035.1_ASM33303v1,Gordonia sihwensis NBRC 108236,11
GCF_002205635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/635/GCF_002205635.1_ASM220563v1,Sphingopyxis witflariensis,11
GCF_900102725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/102/725/GCF_900102725.1_IMG-taxon_2634166280_annotated_assembly,Carnobacterium viridans,11
GCF_000384195.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/384/195/GCF_000384195.1_ASM38419v1,Allobaculum stercoricanis DSM 13633,11
GCF_000344155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/344/155/GCF_000344155.1_ASM34415v1,Gordonia paraffinivorans NBRC 108238,11
GCF_000183545.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/545/GCF_000183545.2_ASM18354v3,Thermaerobacter subterraneus DSM 13965,11
GCF_000425725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/425/725/GCF_000425725.1_ASM42572v1,Halomonas halocynthiae DSM 14573,11
GCF_001436295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/436/295/GCF_001436295.1_ASM143629v1,Lactobacillus vaccinostercus DSM 20634,11
GCF_001436395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/436/395/GCF_001436395.1_ASM143639v1,Lactobacillus malefermentans DSM 5705 = KCTC 3548,11
GCF_000191885.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/191/885/GCF_000191885.1_ASM19188v1,Anaerophaga thermohalophila DSM 12881,11
GCF_900100155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/100/155/GCF_900100155.1_IMG-taxon_2596583652_annotated_assembly,Ancylobacter rudongensis,11
GCF_000017865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/865/GCF_000017865.1_ASM1786v1,Pseudothermotoga lettingae TMO,11
GCF_000160115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/160/115/GCF_000160115.1_ASM16011v1,Shuttleworthia satelles DSM 14600,11
GCF_000301035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/301/035/GCF_000301035.1_Fack_homi_CCUG_36813_V1,Facklamia hominis CCUG 36813,11
GCF_001746855.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/746/855/GCF_001746855.1_ASM174685v1,Actinomyces hongkongensis,11
GCF_000299235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/235/GCF_000299235.1_ASM29923v1,Leptospirillum ferriphilum ML-04,11
GCF_001593985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/593/985/GCF_001593985.1_ASM159398v1,Clostridium colicanis DSM 13634,11
GCF_000204645.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/645/GCF_000204645.1_ASM20464v1,Alicycliphilus denitrificans K601,11
GCF_001434255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/434/255/GCF_001434255.1_ASM143425v1,Lactobacillus diolivorans DSM 14421,11
GCF_900167275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/167/275/GCF_900167275.1_IMG-taxon_2585428148_annotated_assembly,Cetobacterium ceti,11
GCF_000702025.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/702/025/GCF_000702025.1_ASM70202v1,Blautia schinkii DSM 10518,11
GCF_001189915.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/189/915/GCF_001189915.1_ASM118991v1,Herbaspirillum autotrophicum,11
GCF_900111115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/111/115/GCF_900111115.1_IMG-taxon_2597490351_annotated_assembly,Giesbergeria anulus,11
GCF_900129085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/085/GCF_900129085.1_IMG-taxon_2582581273_annotated_assembly,Atopostipes suicloacalis DSM 15692,11
GCF_900142165.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/142/165/GCF_900142165.1_IMG-taxon_2585428171_annotated_assembly,Hespellia stercorisuis DSM 15480,11
GCF_000797495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/797/495/GCF_000797495.1_ASM79749v1,Robinsoniella peoriensis,11
GCF_000215955.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/955/GCF_000215955.2_SSPSH_V2,Salinisphaera shabanensis E1L3A,11
GCF_000423525.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/423/525/GCF_000423525.1_ASM42352v1,Proteocatella sphenisci DSM 23131,11
GCF_000744285.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/744/285/GCF_000744285.1_ASM74428v1,Carnobacterium pleistocenium FTR1,11
GCF_000364865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/364/865/GCF_000364865.1_ASM36486v1,Actinomyces cardiffensis F0333,11
GCF_000018405.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/405/GCF_000018405.1_ASM1840v1,Desulfococcus oleovorans Hxd3,11
GCF_000161935.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/161/935/GCF_000161935.1_ASM16193v1,Lactobacillus coleohominis 101-4-CHN,11
GCF_001661495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/495/GCF_001661495.1_ASM166149v1,Pseudoalteromonas prydzensis,11
GCF_000176915.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/176/915/GCF_000176915.2_ASM17691v2,Pseudodesulfovibrio aespoeensis Aspo-2,11
GCF_000414175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/414/175/GCF_000414175.1_ASM41417v1,Agarivorans albus MKT 106,11
GCF_000196615.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/615/GCF_000196615.1_ASM19661v1,Erwinia billingiae Eb661,11
GCF_000425365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/425/365/GCF_000425365.1_ASM42536v1,Rubritepida flocculans DSM 14296,11
GCF_900142275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/142/275/GCF_900142275.1_IMG-taxon_2585428191_annotated_assembly,Anaerobranca californiensis DSM 14826,11
GCF_001544355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/544/355/GCF_001544355.1_ASM154435v1,Alicyclobacillus acidiphilus NBRC 100859,11
GCF_000024345.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/345/GCF_000024345.1_ASM2434v1,Kribbella flavida DSM 17836,11
GCF_000011245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/245/GCF_000011245.1_ASM1124v1,Oceanobacillus iheyensis HTE831,11
GCF_001894865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/894/865/GCF_001894865.1_ASM189486v1,Rhodococcus maanshanensis NBRC 100610,11
GCF_000826685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/826/685/GCF_000826685.1_ASM82668v1,Streptomonospora alba,11
GCF_000420425.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/425/GCF_000420425.1_ASM42042v1,Actinomyces vaccimaxillae DSM 15804,11
GCF_000212395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/395/GCF_000212395.1_ASM21239v1,Thermodesulfobium narugense DSM 14796,11
GCF_000621625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/621/625/GCF_000621625.1_ASM62162v1,Crocinitomix catalasitica ATCC 23190,11
GCF_900199195.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/195/GCF_900199195.1_IMG-taxon_2737471638_annotated_assembly,Paracoccus seriniphilus,11
GCF_000420065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/065/GCF_000420065.1_ASM42006v1,Varibaculum cambriense DSM 15806,11
GCF_000768685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/768/685/GCF_000768685.1_ASM76868v1,Knoellia subterranea KCTC 19937,11
GCF_000255295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/295/GCF_000255295.1_ASM25529v1,Corallococcus coralloides DSM 2259,11
GCF_000010665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/665/GCF_000010665.1_ASM1066v1,Desulfovibrio magneticus RS-1,11
GCF_000526455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/526/455/GCF_000526455.1_ASM52645v1,Desulfovibrio cf. magneticus IFRC170,11
GCF_000424465.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/424/465/GCF_000424465.1_ASM42446v1,Butyrivibrio hungatei NK4A153,11
GCF_001858005.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/858/005/GCF_001858005.1_ASM185800v1,Butyrivibrio hungatei,11
GCF_000585355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/355/GCF_000585355.1_ASM58535v1,Prevotella oryzae DSM 17970,11
GCF_000373185.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/373/185/GCF_000373185.1_ASM37318v1,Prevotella paludivivens DSM 17968 = JCM 13650,11
GCF_000183135.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/135/GCF_000183135.1_ASM18313v1,Paludibacter propionicigenes WB4,11
GCF_002102335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/102/335/GCF_002102335.1_ASM210233v1,Mycobacterium parmense,11
GCF_900113445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/445/GCF_900113445.1_IMG-taxon_2599185219_annotated_assembly,Corynebacterium spheniscorum,11
GCF_000024965.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/965/GCF_000024965.1_ASM2496v1,Xylanimonas cellulosilytica DSM 15894,11
GCF_000195335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/335/GCF_000195335.1_ASM19533v1,Marinithermus hydrothermalis DSM 14884,11
GCF_000278135.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/278/135/GCF_000278135.1_Bart_wash_Sb944nv_V1,Bartonella washoeensis Sb944nv,11
GCF_000321415.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/321/415/GCF_000321415.2_ASM32141v2,Thioalkalivibrio nitratireducens DSM 14787,11
GCF_000973085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/085/GCF_000973085.1_ASM97308v1,Sneathia amnii,11
GCF_000183745.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/745/GCF_000183745.1_ASM18374v1,Oceanithermus profundus DSM 14977,11
GCF_001886815.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/815/GCF_001886815.1_ASM188681v1,Caldithrix abyssi DSM 13497,11
GCF_001999245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/245/GCF_001999245.1_ASM199924v1,Labrenzia aggregata,11
GCF_000165735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/735/GCF_000165735.1_ASM16573v1,Megasphaera micronuciformis F0359,11
GCF_000230275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/275/GCF_000230275.1_ASM23027v1,Acidaminococcus intestini RyC-MR95,11
GCF_000426745.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/426/745/GCF_000426745.1_ASM42674v1,Veillonella montpellierensis DSM 17217,11
GCF_000420145.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/145/GCF_000420145.1_ASM42014v1,Paracoccus zeaxanthinifaciens ATCC 21588,11
GCF_000237995.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/995/GCF_000237995.1_ASM23799v2,Pediococcus claussenii ATCC BAA-344,11
GCF_000355675.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/355/675/GCF_000355675.1_ASM35567v1,Thalassolituus oleivorans MIL-1,11
GCF_900102625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/102/625/GCF_900102625.1_IMG-taxon_2615840716_annotated_assembly,Acidovorax valerianellae,11
GCF_900115495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/115/495/GCF_900115495.1_IMG-taxon_2599185265_annotated_assembly,Enterovibrio norvegicus DSM 15893,11
GCF_900109285.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/285/GCF_900109285.1_IMG-taxon_2622736446_annotated_assembly,Jannaschia helgolandensis,11
GCF_000967895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/967/895/GCF_000967895.1_ASM96789v1,Oleispira antarctica RB-8,11
GCF_000479045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/479/045/GCF_000479045.1_ASM47904v1,Cetobacterium somerae ATCC BAA-474,11
GCF_001590605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/590/605/GCF_001590605.1_ASM159060v1,Pedobacter cryoconitis,11
GCF_001274775.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/274/775/GCF_001274775.1_ASM127477v1,Bacillus marisflavi,11
GCF_001648555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/648/555/GCF_001648555.1_ASM164855v1,Bacillus aquimaris TF-12,11
GCF_000758725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/758/725/GCF_000758725.1_ASM75872v1,Paenibacillus odorifer,11
GCF_000146675.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/675/GCF_000146675.1_ASM14667v1,Prevotella marshii DSM 16973 = JCM 13450,11
GCF_000614105.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/614/105/GCF_000614105.1_ASM61410v1,Prevotella micans DSM 21469 = JCM 16134,11
GCF_000420445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/445/GCF_000420445.1_ASM42044v1,Actinotignum urinale DSM 15805,11
GCF_000152885.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/152/885/GCF_000152885.1_ASM15288v1,Idiomarina baltica OS145,11
GCF_000763535.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/535/GCF_000763535.1_ASM76353v2,Vibrio coralliilyticus,11
GCF_000331025.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/025/GCF_000331025.1_ASM33102v1,Desulfovibrio hydrothermalis AM13 = DSM 14728,11
GCF_900142245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/142/245/GCF_900142245.1_IMG-taxon_2585428176_annotated_assembly,Paramaledivibacter caminithermalis DSM 15212,11
GCF_000982715.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/982/715/GCF_000982715.1_ASM98271v1,Rhodococcus aetherivorans,11
GCF_000477555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/477/555/GCF_000477555.1_LeRu1.0,Leifsonia rubra CMS 76R,11
GCF_001941505.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/505/GCF_001941505.1_ASM194150v1,Corynebacterium sphenisci DSM 44792,11
GCF_000025265.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/265/GCF_000025265.1_ASM2526v1,Conexibacter woesei DSM 14684,11
GCF_000424625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/424/625/GCF_000424625.1_ASM42462v1,Conexibacter woesei Iso977N,11
GCF_000194605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/194/605/GCF_000194605.1_ASM19460v1,Fluviicola taffensis DSM 16823,11
GCF_000732945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/945/GCF_000732945.1_ASM73294v1,Corynebacterium atypicum,11
GCF_000170895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/895/GCF_000170895.1_ASM17089v1,Plesiocystis pacifica SIR-1,11
GCF_900101525.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/101/525/GCF_900101525.1_IMG-taxon_2619619009_annotated_assembly,Marinilactibacillus psychrotolerans,11
GCF_000173075.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/173/075/GCF_000173075.1_ASM17307v1,Chthoniobacter flavus Ellin428,11
GCF_000428045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/428/045/GCF_000428045.1_ASM42804v1,Sedimenticola selenatireducens DSM 17993,11
GCF_000013765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/765/GCF_000013765.1_ASM1376v1,Shewanella denitrificans OS217,11
GCF_002237615.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/237/615/GCF_002237615.1_ASM223761v1,Erythrobacter flavus,11
GCF_900166575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/166/575/GCF_900166575.1_PRJEB19408,Halobacillus salinus,11
GCF_000013605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/605/GCF_000013605.1_ASM1360v1,Rhodoferax ferrireducens T118,11
GCF_900103215.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/103/215/GCF_900103215.1_IMG-taxon_2622736525_annotated_assembly,Kriegella aquimaris,11
GCF_002009175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/009/175/GCF_002009175.1_ASM200917v1,Streptomyces niveus,11
GCF_001434295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/434/295/GCF_001434295.1_ASM143429v1,Lactobacillus versmoldensis DSM 14857 = KCTC 3814,11
GCF_000239355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/355/GCF_000239355.1_ASM23935v1,Cardiobacterium valvarum F0432,11
GCF_900114895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/114/895/GCF_900114895.1_IMG-taxon_2671180234_annotated_assembly,Ectothiorhodospira mobilis,11
GCF_900108515.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/108/515/GCF_900108515.1_IMG-taxon_2651870103_annotated_assembly,Halobacillus karajensis,11
GCF_000740795.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/740/795/GCF_000740795.1_ASM74079v1,Haematobacter massiliensis,11
GCF_000243235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/235/GCF_000243235.1_ASM24323v1,Gillisia limnaea DSM 15749,11
GCF_900114485.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/114/485/GCF_900114485.1_IMG-taxon_2622736595_annotated_assembly,Loktanella salsilacus,11
GCF_000381125.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/125/GCF_000381125.1_ASM38112v1,Caldimonas manganoxidans ATCC BAA-369,11
GCF_001544455.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/544/455/GCF_001544455.2_Burkholderia_sordidicola_LMG_22029,Caballeronia sordidicola,11
GCF_000422985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/422/985/GCF_000422985.1_ASM42298v1,Porphyrobacter cryptus DSM 12079,11
GCF_000494755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/494/755/GCF_000494755.1_ASM49475v1,Actinoplanes friuliensis DSM 7358,11
GCF_000010985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/985/GCF_000010985.1_ASM1098v1,Deferribacter desulfuricans SSM1,11
GCF_000619845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/619/845/GCF_000619845.1_ASM61984v1,Alkanindiges illinoisensis DSM 15370,11
GCF_000378765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/378/765/GCF_000378765.1_ASM37876v1,Psychroflexus tropicus DSM 15496,11
GCF_000422785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/422/785/GCF_000422785.1_ASM42278v1,Nesiotobacter exalbescens DSM 16456,11
GCF_001709345.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/709/345/GCF_001709345.1_ASM170934v1,Terasakiispira papahanaumokuakeensis,11
GCF_900141905.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/141/905/GCF_900141905.1_IMG-taxon_2585427600_annotated_assembly,Roseomonas rosea,11
GCF_900143235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/143/235/GCF_900143235.1_IMG-taxon_2582580729_annotated_assembly,Porphyrobacter sanguineus,11
GCF_001187595.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/187/595/GCF_001187595.1_ASM118759v1,Anoxybacillus gonensis,11
GCF_900103845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/103/845/GCF_900103845.1_IMG-taxon_2663762768_annotated_assembly,Pseudomonas jinjuensis,11
GCF_900129055.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/055/GCF_900129055.1_IMG-taxon_2582581266_annotated_assembly,Lampropedia hyalina DSM 16112,11
GCF_002109385.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/109/385/GCF_002109385.1_ASM210938v1,Bacillus krulwichiae,11
GCF_900105335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/105/335/GCF_900105335.1_IMG-taxon_2634166897_annotated_assembly,Microbacterium paraoxydans,11
GCF_000021745.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/745/GCF_000021745.1_ASM2174v1,Methylocella silvestris BL2,11
GCF_001598275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/598/275/GCF_001598275.1_ASM159827v1,Moraxella oblonga NBRC 102422,11
GCF_900168775.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/168/775/GCF_900168775.1_PRJEB19809,Paraliobacillus ryukyuensis,11
GCF_001465795.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/795/GCF_001465795.2_ASM146579v2,Planococcus rifietoensis,11
GCF_900113175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/175/GCF_900113175.1_IMG-taxon_2615840724_annotated_assembly,Planifilum fulgidum,11
GCF_001594015.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/015/GCF_001594015.1_ASM159401v1,Moorella mulderi DSM 14980,11
GCF_000773015.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/773/015/GCF_000773015.1_ASM77301v1,Lysinibacillus odysseyi 34hs-1 = NBRC 100172,11
GCF_000147355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/355/GCF_000147355.1_ASM14735v1,Sulfurimonas autotrophica DSM 16294,11
GCF_001457435.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/435/GCF_001457435.1_Actinobaculum_massiliense,Actinobaculum massiliense,11
GCF_000368865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/368/865/GCF_000368865.1_Acin_bouv_CIP_107468_V1,Acinetobacter bouvetii DSM 14964 = CIP 107468,11
GCF_000368565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/368/565/GCF_000368565.1_Acin_gern_CIP_107464_V1,Acinetobacter gerneri DSM 14967 = CIP 107464,11
GCF_000400735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/735/GCF_000400735.1_Acin_tand_CIP_107469_V1,Acinetobacter tandoii DSM 14970 = CIP 107469,11
GCF_000368785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/368/785/GCF_000368785.1_Acin_town_CIP_107472_V1,Acinetobacter towneri DSM 14962 = CIP 107472,11
GCF_001941445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/445/GCF_001941445.1_ASM194144v1,Corynebacterium aquilae DSM 44791,11
GCF_000425565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/425/565/GCF_000425565.1_ASM42556v1,Tepidiphilus margaritifer DSM 15129,11
GCF_000379825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/379/825/GCF_000379825.1_ASM37982v1,Longispora albida DSM 44784,11
GCF_000482785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/482/785/GCF_000482785.1_ASM48278v1,Derxia gummosa DSM 723,11
GCF_000025065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/065/GCF_000025065.1_ASM2506v1,Dickeya zeae Ech586,11
GCF_000472905.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/472/905/GCF_000472905.1_ASM47290v1,Alicyclobacillus pomorum DSM 14955,11
GCF_000164635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/635/GCF_000164635.1_ASM16463v1,Roseomonas cervicalis ATCC 49957,11
GCF_000026125.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/125/GCF_000026125.1_ASM2612v1,Herminiimonas arsenicoxydans,11
GCF_000615975.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/615/975/GCF_000615975.1_ASM61597v1,Nitratireductor aquibiodomus NL21 = JCM 21793,11
GCF_000767465.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/767/465/GCF_000767465.1_ASM76746v1,Novosphingobium pentaromativorans US6-1,11
GCF_000422685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/422/685/GCF_000422685.1_ASM42268v1,Flavobacterium gelidilacus DSM 15343,11
GCF_000987835.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/835/GCF_000987835.1_ASM98783v1,Sulfurovum lithotrophicum,11
GCF_000988095.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/095/GCF_000988095.1_ASM98809v1,Kerstersia gyiorum,11
GCF_900104045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/104/045/GCF_900104045.1_IMG-taxon_2619619038_annotated_assembly,Desulfonauticus submarinus,11
